Date,Open,High,Low,Close,Adj Close,Volume,MA7,MA21,20SD,upper_band,lower_band,EMA,CS
2004-09-13,5.5,5.5,5.375,5.475,4.187521,16933000.0,5.421428571428572,5.211904761904762,0.18170881130331398,5.57532238451139,4.848487139298134,5.4728667766322765,0
2004-09-14,5.45,5.575,5.425,5.575,4.264005,40504000.0,5.467857142857143,5.235714285714286,0.1967290081090717,5.629172301932429,4.842256269496143,5.54095559221076,1
2004-09-15,5.55,5.575,5.5,5.55,4.244883,10964000.0,5.517857142857143,5.255952380952381,0.20702704501688024,5.6700064709861415,4.841898290918621,5.546985197403586,0
2004-09-16,5.525,5.775,5.525,5.775,4.416972,62951000.0,5.557142857142857,5.285714285714286,0.23668488934045975,5.759084064395205,4.812344507033366,5.698995065801196,1
2004-09-17,5.775,5.875,5.75,5.875,4.493458,92746048.0,5.6,5.315476190476191,0.26941395951017083,5.854304109496533,4.776648271455849,5.816331688600399,0
2004-09-20,5.9,5.925,5.775,5.875,4.493458,47419000.0,5.653571428571428,5.347619047619047,0.2919168726304059,5.931452792879859,4.763785302358236,5.855443896200133,0
2004-09-21,5.85,5.9,5.75,5.875,4.493458,32329000.0,5.714285714285714,5.383333333333333,0.30402995004820976,5.991393233429752,4.775273433236913,5.868481298733378,0
2004-09-22,5.825,5.875,5.675,5.725,4.37873,20585000.0,5.75,5.41547619047619,0.29696657174982416,6.009409333975839,4.821543046976542,5.772827099577793,-1
2004-09-23,5.675,5.8,5.65,5.8,4.436094,32885000.0,5.782142857142857,5.453571428571428,0.29295174292741816,6.039474914426265,4.867667942716592,5.79094236652593,0
2004-09-24,5.75,5.775,5.625,5.675,4.340487,24899000.0,5.8,5.483333333333333,0.276119134280461,6.035571601894255,4.931095064772411,5.713647455508643,-1
2004-09-27,5.625,5.725,5.575,5.7,4.359611,14161000.0,5.789285714285714,5.51547619047619,0.25961763381842073,6.034711458113032,4.996240922839348,5.704549151836215,0
2004-09-28,5.7,5.7,5.575,5.6,4.283124,11860000.0,5.75,5.540476190476191,0.23848480035424058,6.017445791184672,5.0635065897677105,5.634849717278738,-1
2004-09-30,5.6,5.775,5.6,5.725,4.37873,22658400.0,5.728571428571429,5.5702380952380945,0.21129301181560042,5.9928241188692954,5.147652071606894,5.694949905759579,1
2004-10-04,5.85,5.925,5.8,5.85,4.474337,39746000.0,5.7250000000000005,5.607142857142857,0.19683348559793873,6.000809828338734,5.21347588594698,5.798316635253193,1
2004-10-05,5.8,5.975,5.775,5.9,4.512578,27634000.0,5.75,5.640476190476191,0.18449789615118392,6.0094719827785585,5.271480398173823,5.866105545084398,0
2004-10-06,5.9,6.05,5.875,6.025,4.608184,52813356.0,5.7821428571428575,5.677380952380953,0.16770019458295388,6.0127813415468605,5.341980563215046,5.9720351816948,1
2004-10-07,6.0,6.05,5.95,6.0,4.589063,35339000.0,5.828571428571428,5.715476190476191,0.1732952682562417,6.062066726988674,5.368885653963708,5.990678393898267,0
2004-10-08,5.95,6.05,5.875,6.0,4.589063,22706000.0,5.871428571428572,5.739285714285715,0.17971102534786723,6.098707764981449,5.379863663589981,5.9968927979660895,0
2004-10-11,6.0,6.075,5.925,6.025,4.608184,18458000.0,5.932142857142857,5.760714285714285,0.17999908625499877,6.120712458224283,5.400716113204288,6.015630932655363,0
2004-10-12,5.975,6.025,5.925,5.975,4.569942,7288000.0,5.9678571428571425,5.783333333333333,0.1681947492765856,6.119722831886504,5.446943834780162,5.988543644218454,0
2004-10-13,6.025,6.1,5.975,6.05,4.627306,38658000.0,5.996428571428571,5.811904761904762,0.1585864781519364,6.1290777182086345,5.494731805600889,6.029514548072818,0
2004-10-14,5.95,5.975,5.875,5.975,4.569942,18955076.0,6.007142857142857,5.835714285714285,0.1498848242028488,6.135483934119983,5.535944637308588,5.9931715160242724,0
2004-10-15,5.9,6.35,5.875,6.35,4.856758,50013000.0,6.053571428571429,5.872619047619048,0.17119452616680514,6.215008099952658,5.5302299952854375,6.23105717200809,1
2004-10-18,6.1,6.125,6.025,6.05,4.627306,55546000.0,6.060714285714285,5.896428571428571,0.17261533139203553,6.2416592342126425,5.5511979086445,6.110352390669363,-1
2004-10-19,6.075,6.075,5.975,6.0,4.589063,25837000.0,6.060714285714285,5.907142857142857,0.17382594894410647,6.254794755031069,5.559490959254644,6.036784130223121,0
2004-10-20,5.95,5.975,5.825,5.9,4.512578,31766440.0,6.042857142857144,5.908333333333333,0.17366028543350212,6.255653904200337,5.561012762466329,5.945594710074374,0
2004-10-21,5.9,5.9,5.675,5.775,4.416972,12816176.0,6.014285714285714,5.9035714285714285,0.1761428845837293,6.255857197738887,5.55128565940397,5.831864903358125,-1
2004-10-25,5.7,5.75,5.65,5.7,4.359611,12890000.0,5.964285714285714,5.895238095238095,0.17757040857080686,6.250378912379708,5.540097278096481,5.743954967786042,0
2004-10-26,5.725,5.825,5.725,5.775,4.416972,13882800.0,5.935714285714286,5.897619047619048,0.17842512803916588,6.2544693036973795,5.540768791540716,5.764651655928681,0
2004-10-27,5.825,5.85,5.75,5.775,4.416972,24940000.0,5.853571428571429,5.896428571428571,0.17303407026850953,6.2424967119655905,5.550360430891552,5.771550551976227,0
2004-10-28,5.825,5.875,5.75,5.85,4.474337,23705334.0,5.825000000000001,5.904761904761905,0.1667017506933081,6.238165406148521,5.571358403375289,5.823850183992075,0
2004-10-29,5.95,6.175,5.925,6.125,4.684669,84898000.0,5.842857142857143,5.925000000000001,0.15544397366051804,6.235887947321037,5.614112052678965,6.024616727997358,1
2004-11-01,6.1,6.1,5.975,6.025,4.608184,46547200.0,5.860714285714286,5.9452380952380945,0.147762923559839,6.2407639423577725,5.6497122481184165,6.024872242665786,0
2004-11-02,6.025,6.05,5.975,5.975,4.569942,36191000.0,5.889285714285714,5.957142857142857,0.14566092565668176,6.248464708456221,5.6658210058294936,5.991624080888595,0
2004-11-03,5.95,6.025,5.95,5.975,4.569942,24995000.0,5.928571428571429,5.963095238095238,0.14493079110571985,6.252956820306678,5.673233655883798,5.980541360296198,0
2004-11-04,6.05,6.05,5.975,5.975,4.569942,10598000.0,5.957142857142856,5.966666666666667,0.14429387957988377,6.255254425826434,5.678078907506899,5.976847120098732,0
2004-11-05,6.05,6.15,6.025,6.05,4.627306,20972000.0,5.996428571428572,5.967857142857143,0.14538401960978453,6.258625182076712,5.677089103637575,6.025615706699578,0
2004-11-08,6.1,6.225,6.05,6.2,4.742031,29429000.0,6.046428571428571,5.977380952380952,0.15442486675949474,6.286230685899941,5.668531218861963,6.141871902233192,1
2004-11-09,6.2,6.3,6.2,6.3,4.818516,32357000.0,6.071428571428571,5.991666666666667,0.17040972297440668,6.332486112615481,5.6508472207178535,6.247290634077731,0
2004-11-10,6.3,6.5,6.3,6.5,4.971485,60376200.0,6.139285714285714,6.014285714285715,0.2049189506019222,6.42412361548956,5.604447813081871,6.415763544692577,1
2004-11-11,6.475,6.475,6.35,6.375,4.87588,24740000.0,6.196428571428571,6.033333333333333,0.22006279008262838,6.47345891349859,5.593207753168077,6.388587848230859,-1
2004-11-12,6.475,6.6,6.425,6.6,5.04797,49650000.0,6.285714285714286,6.059523809523809,0.25332979856722126,6.566183406658252,5.552864212389367,6.52952928274362,1
2004-11-15,6.6,6.75,6.525,6.7,5.124452,28111200.0,6.389285714285714,6.094047619047619,0.28433613817748865,6.662719895402597,5.525375342692642,6.643176427581206,1
2004-11-16,6.675,6.8,6.65,6.675,5.105332,42059000.0,6.478571428571428,6.109523809523809,0.3135639781943334,6.736651765912476,5.482395853135142,6.664392142527068,0
2004-11-17,6.65,6.725,6.575,6.625,5.06709,18474000.0,6.539285714285714,6.136904761904762,0.3323436514085725,6.801592064721907,5.4722174590876165,6.638130714175689,0
2004-11-18,6.625,6.625,6.5,6.55,5.009727,20497000.0,6.575,6.163095238095239,0.33896853991577963,6.841032317926798,5.48515815826368,6.57937690472523,0
2004-11-19,6.55,6.6,6.475,6.55,5.009727,21298000.0,6.582142857142856,6.194047619047619,0.33495875629852795,6.863965131644675,5.524130106450563,6.559792301575077,0
2004-11-22,6.45,6.55,6.375,6.475,4.952364,22724000.0,6.596428571428571,6.227380952380953,0.31656825571481406,6.860517463810581,5.594244440951325,6.503264100525025,0
2004-11-23,6.5,6.65,6.45,6.625,5.06709,14455000.0,6.6000000000000005,6.2714285714285705,0.3057857652189366,6.883000101866443,5.659857040990698,6.584421366841675,1
2004-11-24,6.6,6.775,6.575,6.625,5.06709,26313500.0,6.589285714285714,6.311904761904761,0.2880829330519147,6.88807062800859,5.735738895800932,6.611473788947225,0
2004-11-25,6.65,6.75,6.55,6.65,5.086213,16856000.0,6.585714285714286,6.3535714285714295,0.27172390689623166,6.897019242363893,5.810123614778966,6.637157929649075,0
2004-11-26,6.65,6.85,6.625,6.75,5.162695,26585000.0,6.603571428571429,6.3964285714285705,0.27689538210592035,6.950219335640411,5.84263780721673,6.712385976549691,0
2004-11-29,6.775,6.925,6.775,6.85,5.239179,32977000.0,6.646428571428571,6.43095238095238,0.277971387206072,6.986895155364524,5.875009606540236,6.804128658849897,0
2004-11-30,6.925,6.95,6.85,6.9,5.277422,16773000.0,6.696428571428571,6.472619047619046,0.27143623851459553,7.015491524648238,5.929746570589855,6.868042886283299,0
2004-12-01,6.85,6.875,6.725,6.85,5.239179,17246000.0,6.75,6.514285714285713,0.25265367913203335,7.01959307254978,6.008978356021647,6.856014295427766,0
2004-12-02,6.925,6.95,6.85,6.85,5.239179,13786800.0,6.7821428571428575,6.555952380952381,0.22351851448100363,7.002989409914388,6.108915351990374,6.852004765142588,0
2004-12-03,6.85,6.925,6.8,6.875,5.2583,12578600.0,6.817857142857143,6.598809523809525,0.1937298376606072,6.9862691991307395,6.21134984848831,6.867334921714196,0
2004-12-06,6.925,6.925,6.75,6.825,5.220058,10474664.0,6.8428571428571425,6.635714285714285,0.17035180316659568,6.976417892047476,6.295010679381094,6.8391116405713985,0
2004-12-07,6.8,6.875,6.75,6.775,5.181816,12761000.0,6.846428571428571,6.663095238095239,0.14975308625237285,6.9626014105999845,6.363589065590493,6.796370546857133,0
2004-12-08,6.75,6.9,6.7,6.7,5.124452,25172000.0,6.825,6.682142857142857,0.1435625207650884,6.969267898673034,6.39501781561268,6.732123515619044,0
2004-12-09,6.7,6.775,6.675,6.7,5.124452,14789000.0,6.796428571428572,6.691666666666667,0.12276957449245345,6.937205815651574,6.44612751768176,6.710707838539681,0
2004-12-10,6.65,6.65,6.375,6.475,4.952364,41702000.0,6.742857142857143,6.696428571428571,0.13140811278330033,6.959244796995172,6.43361234586197,6.553569279513226,-1
2004-12-13,6.3,6.375,6.225,6.325,4.837636,32111200.0,6.667857142857143,6.683333333333333,0.15604064922491082,6.995414631783154,6.371252034883511,6.401189759837742,-1
2004-12-14,6.375,6.4,6.275,6.3,4.818516,13218000.0,6.5857142857142845,6.6642857142857155,0.177977489706172,7.020240693698059,6.308330734873372,6.333729919945914,0
2004-12-15,6.375,6.4,6.325,6.375,4.87588,23735400.0,6.521428571428572,6.65,0.1892636353983929,7.028527270796786,6.271472729203214,6.361243306648638,0
2004-12-16,6.375,6.475,6.35,6.45,4.933242,20029000.0,6.475,6.641666666666667,0.19335592351386596,7.028378513694398,6.254954819638935,6.420414435549546,0
2004-12-17,6.425,6.575,6.425,6.575,5.028847,66835400.0,6.457142857142857,6.642857142857143,0.19278089553743588,7.028418933932015,6.257295351782272,6.523471478516515,1
2004-12-20,6.55,6.7,6.55,6.7,5.124452,19657000.0,6.457142857142856,6.65,0.18870664367855824,7.027413287357117,6.272586712642884,6.641157159505505,1
2004-12-21,6.675,6.75,6.625,6.725,5.143575,14654000.0,6.492857142857142,6.661904761904762,0.18908975173322223,7.040084265371207,6.283725258438317,6.697052386501834,0
2004-12-22,6.725,6.75,6.55,6.6,5.04797,11936000.0,6.5321428571428575,6.660714285714286,0.1894417005169193,7.039597686748124,6.281830884680447,6.632350795500611,-1
2004-12-23,6.6,6.7,6.55,6.675,5.105332,6020000.0,6.5857142857142845,6.663095238095239,0.18943735945662893,7.041969957008496,6.284220519181981,6.6607835985002035,0
2004-12-24,6.675,6.675,6.6,6.675,5.105332,3352000.0,6.628571428571428,6.6642857142857155,0.1883795161509564,7.0410447465876285,6.2875266819838025,6.670261199500068,0
2004-12-28,6.6,6.75,6.6,6.725,5.143575,9031000.0,6.667857142857143,6.663095238095239,0.18376096458515995,7.030617167265559,6.295573308924919,6.706753733166689,0
2004-12-29,6.75,6.775,6.625,6.65,5.086213,3271000.0,6.678571428571429,6.653571428571429,0.17439274339081204,7.002356915353054,6.304785941789805,6.668917911055563,0
2004-12-30,6.625,6.625,6.425,6.5,4.971485,15527000.0,6.65,6.63452380952381,0.16984416231854813,6.974212134160907,6.294835484886714,6.556305970351854,-1
2004-12-31,6.5,6.7,6.475,6.7,5.124452,7658000.0,6.646428571428571,6.627380952380953,0.16247975582403076,6.952340464029015,6.302421440732892,6.652101990117285,1
2005-01-03,6.6,6.625,6.525,6.575,5.028847,5597000.0,6.642857142857143,6.614285714285713,0.15076013538418453,6.915805985054082,6.312765443517344,6.600700663372429,-1
2005-01-04,6.6,6.6,6.45,6.5,4.971485,11295000.0,6.617857142857143,6.596428571428571,0.1426718723431485,6.881772316114867,6.311084826742274,6.533566887790809,0
2005-01-05,6.4,6.4,6.275,6.375,4.87588,20474000.0,6.575,6.574999999999999,0.14267187234314813,6.860343744686295,6.289656255313703,6.427855629263603,-1
2005-01-06,6.35,6.475,6.3,6.3,4.818516,13144000.0,6.514285714285714,6.552380952380952,0.15056909587157544,6.853519144124103,6.251242760637801,6.342618543087867,0
2005-01-07,6.35,6.4,6.275,6.375,4.87588,14916000.0,6.475,6.536904761904762,0.15049807657454042,6.837900915053843,6.235908608755682,6.364206181029289,0
2005-01-10,6.425,6.525,6.275,6.475,4.952364,12477000.0,6.471428571428571,6.526190476190475,0.15049807657454042,6.827186629339556,6.225194323041395,6.438068727009763,0
2005-01-11,6.575,6.6,6.5,6.55,5.009727,22270400.0,6.45,6.529761904761905,0.14267187234314777,6.815105649448201,6.244418160075609,6.512689575669921,0
2005-01-12,6.55,6.55,6.45,6.55,5.009727,18339638.0,6.446428571428571,6.54047619047619,0.13101325766583816,6.802502705807867,6.278449675144514,6.537563191889973,0
2005-01-13,6.525,6.65,6.525,6.625,5.06709,13768000.0,6.464285714285714,6.55595238095238,0.12497368143987926,6.805899743832139,6.3060050180726215,6.595854397296658,0
2005-01-14,6.55,6.575,6.425,6.45,4.933242,14727348.0,6.475,6.559523809523809,0.12497368143987926,6.809471172403568,6.3095764466440505,6.498618132432219,-1
2005-01-17,6.425,6.525,6.4,6.4,4.895,14062600.0,6.489285714285715,6.557142857142858,0.130251527923171,6.8176459129891995,6.296639801296516,6.432872710810741,0
2005-01-18,6.425,6.425,6.325,6.4,4.895,21302000.0,6.492857142857143,6.548809523809522,0.13009991099962362,6.80900934580877,6.288609701810275,6.410957570270248,0
2005-01-19,6.425,6.475,6.375,6.4,4.895,10593336.0,6.482142857142857,6.534523809523809,0.1261786536288274,6.786881116781464,6.282166502266154,6.403652523423417,0
2005-01-20,6.375,6.425,6.325,6.325,4.837636,13706236.0,6.450000000000001,6.515476190476191,0.13240562676867093,6.780287444013533,6.250664936938849,6.351217507807806,0
2005-01-21,6.35,6.375,6.3,6.325,4.837636,9285600.0,6.417857142857143,6.502380952380953,0.13275298589170184,6.767886924164357,6.236874980597549,6.333739169269268,0
2005-01-24,6.325,6.35,6.175,6.175,4.722911,22957780.0,6.353571428571429,6.4785714285714295,0.1434708387755218,6.765513106122473,6.191629751020386,6.2279130564230885,-1
2005-01-25,6.175,6.25,6.1,6.225,4.761153,18740000.0,6.321428571428571,6.457142857142857,0.1399894262924473,6.737121709727752,6.177164004557962,6.225971018807695,0
2005-01-26,6.25,6.325,6.25,6.3,4.818516,12581000.0,6.307142857142857,6.436904761904761,0.1346230116405146,6.70615078518579,6.167658738623731,6.275323672935898,0
2005-01-27,6.35,6.5,6.35,6.4,4.895,15402436.0,6.307142857142857,6.424999999999999,0.1335928122081739,6.6921856244163465,6.157814375583651,6.358441224311966,1
2005-01-28,6.4,6.475,6.4,6.4,4.895,4621400.0,6.307142857142857,6.420238095238095,0.11638044464058794,6.652998984519271,6.187477205956919,6.386147074770656,0
2005-01-31,6.375,6.475,6.35,6.475,4.952364,16484210.0,6.328571428571428,6.409523809523809,0.11076141975104524,6.631046649025899,6.188000970021719,6.445382358256885,0
2005-02-01,6.475,6.475,6.35,6.375,4.87588,10018000.0,6.335714285714286,6.4,0.10839741694341265,6.616794833886826,6.183205166113175,6.398460786085629,0
2005-02-02,6.4,6.45,6.375,6.45,4.933242,12182000.0,6.375,6.397619047619047,0.10896492675701644,6.61554890113308,6.1796891941050145,6.432820262028542,0
2005-02-03,6.45,6.45,6.325,6.375,4.87588,15204380.0,6.396428571428572,6.397619047619047,0.10665364503852683,6.6109263376961005,6.184311757541994,6.394273420676181,0
2005-02-04,6.4,6.45,6.4,6.425,4.914122,12124000.0,6.414285714285714,6.403571428571429,0.10656107712433664,6.616693582820103,6.190449274322756,6.41475780689206,0
2005-02-07,6.45,6.525,6.45,6.475,4.952364,20905106.0,6.425,6.408333333333334,0.10656107712433664,6.621455487582008,6.1952111790846605,6.454919268964019,0
2005-02-08,6.5,6.65,6.5,6.625,5.06709,21797000.0,6.457142857142857,6.41547619047619,0.11305419054596827,6.641584571568127,6.189367809384254,6.568306422988006,1
2005-02-14,6.725,6.725,6.6,6.65,5.086213,17996000.0,6.482142857142857,6.420238095238096,0.12152403920734067,6.663286173652777,6.177190016823415,6.622768807662669,0
2005-02-15,6.575,6.65,6.55,6.65,5.086213,10909358.0,6.521428571428571,6.424999999999999,0.12391635548989836,6.672832710979796,6.177167289020202,6.6409229358875566,0
2005-02-16,6.6,6.65,6.5,6.575,5.028847,8450800.0,6.539285714285714,6.4226190476190474,0.12882949768468538,6.6802780429884185,6.164960052249676,6.596974311962519,0
2005-02-17,6.55,6.55,6.425,6.425,4.914122,16640000.0,6.546428571428571,6.421428571428571,0.12873371128440592,6.678895993997383,6.163961148859759,6.482324770654174,-1
2005-02-18,6.425,6.55,6.4,6.525,4.990606,9762000.0,6.560714285714286,6.427380952380952,0.1306046162640427,6.688590184909038,6.1661717198528665,6.510774923551391,1
2005-02-21,6.525,6.575,6.525,6.575,5.028847,6257000.0,6.575,6.435714285714286,0.13438456208329874,6.704483409880884,6.166945161547688,6.553591641183798,0
2005-02-22,6.55,6.6,6.5,6.525,4.990606,6744000.0,6.560714285714285,6.4416666666666655,0.1330067271745622,6.70768012101579,6.175653212317541,6.534530547061266,0
2005-02-23,6.45,6.45,6.35,6.375,4.87588,30455000.0,6.521428571428572,6.444047619047619,0.13103836320552528,6.70612434545867,6.181970892636568,6.428176849020422,-1
2005-02-24,6.4,6.425,6.35,6.4,4.895,7455216.0,6.485714285714287,6.447619047619048,0.11484400174517759,6.677307051109403,6.217931044128693,6.409392283006807,0
2005-02-25,6.4,6.45,6.375,6.425,4.914122,10092000.0,6.464285714285714,6.45952380952381,0.10107156141229873,6.661666932348407,6.2573806866992125,6.419797427668936,0
2005-02-28,6.45,6.575,6.45,6.55,5.009727,18446204.0,6.482142857142857,6.475000000000001,0.09398873112746925,6.66297746225494,6.287022537745063,6.506599142556311,1
2005-03-01,6.525,6.6,6.475,6.575,5.028847,13386000.0,6.489285714285714,6.488095238095238,0.09392746361452019,6.675950165324278,6.300240310866198,6.552199714185437,0
2005-03-02,6.6,6.6,6.45,6.525,4.990606,20610000.0,6.482142857142857,6.494047619047619,0.09157790758637782,6.677203434220374,6.310891803874863,6.5340665713951465,0
2005-03-03,6.5,6.55,6.425,6.525,4.990606,8882000.0,6.482142857142857,6.500000000000002,0.09157790758637788,6.683155815172758,6.316844184827246,6.528022190465049,0
2005-03-04,6.525,6.55,6.475,6.55,5.009727,13603000.0,6.507142857142857,6.503571428571428,0.08713268768471667,6.6778368039408615,6.329306053201995,6.54267406348835,0
2005-03-07,6.525,6.55,6.5,6.525,4.990606,5904000.0,6.5249999999999995,6.510714285714285,0.08602134068146164,6.682756967077209,6.338671604351362,6.5308913544961165,0
2005-03-08,6.525,6.575,6.5,6.525,4.990606,16080000.0,6.5392857142857155,6.514285714285715,0.07958568702318224,6.673457088332079,6.355114340239351,6.526963784832039,0
2005-03-09,6.525,6.575,6.525,6.525,4.990606,6540000.0,6.5357142857142865,6.521428571428572,0.07629366739261588,6.674015906213804,6.36884123664334,6.525654594944013,0
2005-03-10,6.525,6.525,6.425,6.475,4.952364,13848800.0,6.521428571428572,6.523809523809524,0.07629366739261588,6.676396858594756,6.371222189024292,6.491884864981337,0
2005-03-11,6.475,6.5,6.425,6.45,4.933242,7798000.0,6.510714285714286,6.522619047619047,0.0743834305262041,6.671385908671455,6.373852186566639,6.463961621660445,0
2005-03-14,6.5,6.5,6.4,6.425,4.914122,5898000.0,6.496428571428571,6.5130952380952385,0.070185374844833,6.653465987784904,6.372724488405573,6.437987207220149,0
2005-03-15,6.45,6.45,6.35,6.375,4.87588,13529000.0,6.471428571428571,6.5,0.06742442162587167,6.634848843251743,6.365151156748257,6.39599573574005,0
2005-03-16,6.375,6.425,6.3,6.375,4.87588,8644000.0,6.450000000000001,6.486904761904763,0.06934847169419152,6.625601705293146,6.34820781851638,6.381998578580017,0
2005-03-17,6.35,6.425,6.3,6.375,4.87588,9137400.0,6.428571428571429,6.477380952380953,0.07236602866861931,6.622113009718191,6.3326488950437145,6.377332859526672,0
2005-03-18,6.4,6.425,6.35,6.375,4.87588,8249000.0,6.407142857142857,6.475000000000001,0.07517523388375927,6.62535046776752,6.324649532232483,6.375777619842224,0
